"adm0_name","adm1_name","n_samples","r_effect_mean","r_effect_sd","r_effect_median","sia_effect_mean","sia_effect_sd","sia_effect_median","r_effect_q025","r_effect_q975","sia_effect_q025","sia_effect_q975","correlation"
"EGYPT","BENI SUEF",500,-1.6736208985008674,0.8470047277507998,-1.6699235129379641,-0.01953770821497316,0.4124874078432926,-0.01404004577253124,-3.2328082963340976,0.10546317364320529,-0.8364713897324493,0.7320581789330183,-0.08652889818774605
"EGYPT","CAIRO",500,-1.7673340723522952,0.857660042984543,-1.7659869382466216,-0.01299321027329264,0.44133252036019727,-2.641324895951981e-4,-3.371314276272979,-0.10698204627603021,-0.881415959539599,0.8536250360376199,-0.07328291078481672
"EGYPT","DAKAHLIA",500,-1.8149814066980487,0.9061505198138555,-1.812629123679414,-0.03156042194471939,0.43635467760565916,-0.029718761928085924,-3.5272267013712666,-0.03396650313747669,-0.8786934067521918,0.789520841643637,-0.06050884187141396
"EGYPT","DAMIETTA",500,-1.8471304494539675,1.327584374168846,-1.7932908486875427,-0.03270183451318178,0.714278082556853,-0.07895737172952755,-4.6629800159885235,0.6667494143571451,-1.5245218847460205,1.3123786396125623,0.02537335882242503
"EGYPT","FAYOUM",500,-1.6863835318884626,0.9773322556551717,-1.6441229345026107,-0.034694428909018506,0.49957241145419984,-0.027570624856516256,-3.501763534727914,0.142316578888429,-0.9285947548105871,1.0004097718459575,-0.07537166124931911
"EGYPT","GHARBIA",500,-1.8074288786392796,0.8574869751352425,-1.7943537603195718,-0.016193451779333828,0.46040658652375444,-0.046419430635736614,-3.397409530582739,-0.19342917266983115,-0.9206897948177628,0.8639425168262342,-0.061330502736311854
"EGYPT","GIZA",500,-1.682803649779815,0.7841891179762436,-1.7014272355534903,-0.034724542253102196,0.34659514905176725,-0.01971363594875123,-3.197033600758547,-0.1888030411506989,-0.7076188562983174,0.6263128932287745,-0.1694229473837488
"EGYPT","ISMAILIA",500,-1.7322889194814928,0.8841830311423882,-1.7568149874225818,1.0792228808006348e-4,0.4243952427372272,0.020736784487802237,-3.389695735332118,0.03007789257502383,-0.789274182677224,0.780502099784495,0.014819434469036576
"EGYPT","KAFR EL SHEIKH",500,-1.8061032888752375,0.9727383702172222,-1.7752089049459578,-0.05971615642376455,0.4865026649304488,-0.05411109841231874,-3.7855541915597235,-0.04033409488790912,-1.022437337258856,0.895465563846856,-0.08024990739201918
"EGYPT","KALIOUBIA",500,-1.7865432905182947,0.8569175510847334,-1.785963067522452,-0.02182875455452511,0.42916054133706644,-0.004439140460509721,-3.5449997836134184,-0.2276730697461502,-0.9705454917184941,0.7938754526723854,-0.0018812073661744523
