adm0_name,adm1_name,mean,lower,upper
AFGHANISTAN,FARYAB,0.9017696772886343,0.6782544378620806,1.1989432069777397
YEMEN,HADRAMOAT ALMUKLLAA,1.2676066971541788,0.8005670154054209,2.0071108448758697
NIGERIA,LAGOS,0.666619160165936,0.5829621122887539,0.762281279233848
DEMOCRATIC REPUBLIC OF THE CONGO,KINSHASA,0.7345123002057239,0.5996052853847652,0.8997724541525727
KENYA,BUNGOMA,1.0742868679336008,0.7247312588352215,1.5924416955181842
ZIMBABWE,MASHONALAND CENTRAL,1.286231367590121,0.855769625194814,1.9332202058423575
NIGERIA,ABIA,0.8539337995492219,0.6545080068660528,1.1141237790262872
AFGHANISTAN,BADAKHSHAN,0.961655297863163,0.7042889919372456,1.3130702346554488
GUINEA,KINDIA,0.7118036487888015,0.5379398504631279,0.941860756351942
PAKISTAN,PUNJAB,0.7864817471432222,0.6899201272276737,0.8965581872136527
KENYA,KIRINYAGA,1.0075029230597803,0.6751230729111892,1.5035216254674373
MADAGASCAR,ITASY,0.9991745614927466,0.5270297861246243,1.894294839909008
DEMOCRATIC REPUBLIC OF THE CONGO,KWILU,1.0882076441059356,0.8144985301346664,1.453895658344282
IRAN (ISLAMIC REPUBLIC OF),GOLESTAN,1.0039974878534288,0.6543049999677522,1.540582687990583
CHAD,BAHR ELGHAZAL,0.6932416757190193,0.5186273125073166,0.9266461857365714
ANGOLA,MALANJE,1.1317182079236114,0.8244587647979338,1.553487156461655
SENEGAL,THIES,1.3140309652955635,0.8510026627232081,2.0289917451376986
KENYA,MERU,1.0028175880064345,0.697021465414104,1.4427720876825298
GUINEA-BISSAU,BIOMBO,1.154751185105124,0.6682188398292526,1.9955293386256827
DEMOCRATIC REPUBLIC OF THE CONGO,KASAI CENTRAL,1.116722004709651,0.8215718439311464,1.5179050316958709
DEMOCRATIC REPUBLIC OF THE CONGO,NORD KIVU,1.0416551198733248,0.789100604266989,1.3750406258606649
MOROCCO,B. MELLAL-KHENIFRA,0.8745843007480036,0.5129481174438033,1.491179464556031
NAMIBIA,OMUSATI,1.2437142452867647,0.7627570185777393,2.027939548577986
CAMEROON,SUD,0.8720341658731703,0.6275570395386709,1.2117521413019792
UNITED REPUBLIC OF TANZANIA,MARA,1.0845222279675517,0.7783976943982706,1.5110379583857043
TUNISIA,KASSERINE,0.9025613803874564,0.5573580152978334,1.461568727833953
IRAN (ISLAMIC REPUBLIC OF),GHAZVIN,1.0396654606147804,0.689824393530462,1.56692671371531
AFGHANISTAN,KHOST,0.9879970250161625,0.7818754727633366,1.2484572741371194
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,1.1132774524827338,0.9265423700631278,1.3376470696337417
EGYPT,KAFR EL SHEIKH,1.032129965014413,0.6478375512517515,1.6443817784601955
EGYPT,BEHEIRA,1.0033852392269191,0.6773778978375197,1.4862928677072886
DEMOCRATIC REPUBLIC OF THE CONGO,KASAI ORIENTAL,1.300891036849252,0.9252581692397707,1.8290219378935046
TUNISIA,SIDI-BOUZID,0.9116847992205428,0.5609497802621749,1.4817176196081825
AFGHANISTAN,BAGHLAN,1.0124908408437352,0.7390173111342921,1.387163314508838
UZBEKISTAN,SAMARKAND,1.0406018059530402,0.6745846129953039,1.6052131900024036
GABON,NYANGA,1.0074520160184859,0.643808720624865,1.5764924146951853
ZIMBABWE,MATABELELAND SOUTH,1.2672067227231145,0.8632761139412514,1.8601382016506678
CAMEROON,NORD OUEST,0.7906651617152858,0.5465203564313378,1.1438757780814706
KENYA,SIAYA,1.0852491178358656,0.7348335877730249,1.6027651258196371
DEMOCRATIC REPUBLIC OF THE CONGO,EQUATEUR,1.077714893534537,0.855367463733106,1.3578601489903812
CÔTE D’IVOIRE,BOUNKANI,1.0394322544490062,0.7623508992503559,1.417220616715159
CENTRAL AFRICAN REPUBLIC,RS3,0.8722883051655803,0.685880466341688,1.1093578614171928
TUNISIA,BIZERTE,0.9658685526878933,0.515194988135338,1.810774721330053
BOTSWANA,GABORONE,1.1865701917715332,0.755513512881735,1.8635653710949958
NIGERIA,AKWA IBOM,0.9479213322156177,0.639377048711569,1.405359879401588
SOUTH AFRICA,LIMPOPO,1.2691733798573375,0.8610155704001948,1.870815259925915
UNITED REPUBLIC OF TANZANIA,MOROGORO,1.12492039797719,0.7698934725459011,1.6436636325809524
YEMEN,ALHUDAIDAH,1.2429213544889826,0.8785361580820198,1.7584404230070405
NIGERIA,ENUGU,0.8619858937009099,0.630559010949057,1.1783507459849567
TUNISIA,SOUSSE,0.9589983009165309,0.5373889791774719,1.7113818421964173
EGYPT,DAMIETTA,1.027595425855322,0.5241518089037882,2.01459260714411
DEMOCRATIC REPUBLIC OF THE CONGO,NORD UBANGI,0.9448160693040997,0.7201451298587337,1.2395798677279954
SYRIAN ARAB REPUBLIC,ALEPPO,0.8483479674825569,0.5710386461672694,1.2603249863424684
SOUTH AFRICA,GAUTENG,1.2778152098818272,0.7970365896330053,2.0486032032195274
ANGOLA,HUAMBO,1.1503013042517385,0.8848072783163371,1.4954590937374517
NIGER,DOSSO,0.6687487543268166,0.5357870014230667,0.8347065069250015
NIGER,TAHOUA,0.6622841701361426,0.5651425181046971,0.7761233812028646
ETHIOPIA,ADDIS ABABA,0.6789806450316113,0.4596422027270717,1.0029860478266113
NIGERIA,DELTA,0.9258798669933707,0.6823111759724191,1.256396726730906
AFGHANISTAN,KUNAR,0.984796494182627,0.7520759641549775,1.2895294906068082
GUINEA-BISSAU,QUINARA,1.1160381473927188,0.6785096849295973,1.835701352685944
CONGO,KOUILOU,1.0370928776565964,0.6568701752890057,1.6374036717572402
UGANDA,TESO,1.078335126148223,0.7274988602463799,1.5983621526105236
TAJIKISTAN,DRS,1.0203402153141112,0.7323726653591767,1.421536062486256
YEMEN,ALBAIDAH,1.1740302032098078,0.8291122164687077,1.6624371112506522
ZIMBABWE,MASVINGO,1.2596798370327267,0.8513572389016714,1.8638395485705952
MALI,SIKASSO,1.055824975496491,0.8191189310154663,1.3609334819062058
YEMEN,RIMAH,1.2223008644044357,0.7739105373476255,1.930480761050483
ZAMBIA,WESTERN,1.1898563455828897,0.8485565712821928,1.6684310404721974
CÔTE D’IVOIRE,WORODOUGOU,1.1045087138165428,0.786037700102118,1.5520114349962941
NIGERIA,ONDO,0.8733228980885192,0.6625599333194814,1.1511304049198612
ALGERIA,OUM EL BOUAGHI,0.8741146555290488,0.5651031897475833,1.352100722262708
YEMEN,AMRAN,1.237399564167023,0.8661775255164739,1.7677180904546774
EGYPT,LUXOR,0.99077589053413,0.6645915340170757,1.4770529190016382
GUINEA-BISSAU,BIJAGOS,1.173035629697276,0.4631053078985318,2.9712736284179635
UZBEKISTAN,SYRDARYA,1.0684508441684473,0.6446150829127103,1.7709595022908504
SOUTH AFRICA,WESTERN CAPE,1.314809746372167,0.7297775131323043,2.368837951357707
SOUTH SUDAN,WESTERN EQUATORIA,1.0504738844914578,0.7617111961425448,1.448705739901015
TUNISIA,MEDENINE,0.8395798526393046,0.547474596616891,1.2875379667179403
OMAN,ALWOUSTA,1.3293971642116755,0.8159790001461833,2.165860665406136
OMAN,ALBURAYMI,1.326770041918411,0.7584100866716355,2.321064520459552
IRAN (ISLAMIC REPUBLIC OF),FARS,1.0027856537411577,0.6707493671199374,1.499187500790104
ERITREA,DEBUB,1.038737063606291,0.67469666013827,1.5991996864017382
MOZAMBIQUE,CIDADE DE MAPUTO,1.2695076224686366,0.6032604075919641,2.6715653525799885
IRAN (ISLAMIC REPUBLIC OF),S & B,0.9014985429984058,0.6457890176844634,1.2584599625776525
SUDAN,EAST DARFUR,1.0751051034440045,0.7651013449485536,1.5107161830032638
KENYA,EMBU,1.0074236713938758,0.6840553798591655,1.4836553933596248
TUNISIA,GAFSA,0.8778744170961517,0.5581167917199592,1.380828356403577
SYRIAN ARAB REPUBLIC,RAQUA,0.7145567628735255,0.5521953805129829,0.9246570786122106
EGYPT,GHARBIA,1.0078198834158776,0.6716242651628366,1.5123052725948445
NIGER,AGADEZ,0.6518001277604323,0.5043606299996641,0.8423405422203535
EQUATORIAL GUINEA,BIOKO-NORTE,1.0026926890977892,0.5624823649028714,1.7874207113031324
CAMEROON,NORD,0.7731790382949505,0.5867898359130016,1.0187733131548937
ZIMBABWE,MASHONALAND WEST,1.28678550305218,0.8819799629912066,1.8773861089197597
"OCCUPIED PALESTINIAN TERRITORY, INCLUDING EAST JERUSALEM",WEST BANK,1.0707183721318718,0.673337369543228,1.7026202380515993
ALGERIA,SAIDA,0.8523653290404928,0.5497558128091786,1.3215442878863886
DEMOCRATIC REPUBLIC OF THE CONGO,TSHUAPA,1.0639857922871834,0.7930711270726241,1.4274454428414936
TUNISIA,MAHDIA,0.9506209913682558,0.5270354584951893,1.7146479514114452
AFGHANISTAN,NANGARHAR,0.9335202420537966,0.8046214928611751,1.0830683123133233
MADAGASCAR,MENABE,0.999669693672973,0.6141841578755367,1.6271007378388467
EGYPT,SOHAG,0.9860822473974747,0.6591971215262014,1.4750643879955225
AFGHANISTAN,GHAZNI,0.7438864822504485,0.6321492964422464,0.8753740636734257
IRAN (ISLAMIC REPUBLIC OF),ILAM,1.0718066552588204,0.726561122674132,1.5811051133991532
ANGOLA,BENGUELA,1.162269081969762,0.8307313092909514,1.6261207490251353
IRAN (ISLAMIC REPUBLIC OF),HAMEDAN,1.0442531692458794,0.6965599737876401,1.5655000610364018
SENEGAL,KAFFRINE,1.1587408598030724,0.7911301931681183,1.697167409071238
CÔTE D’IVOIRE,ABIDJAN 1,0.7402860697784267,0.6469401690838537,0.8471006923005838
BURKINA FASO,MANGA,1.0616139280180696,0.7474563310818316,1.5078126778734455
GABON,OGOOUE-IVINDO,0.9625387317555583,0.6616091551473064,1.4003446036403755
IRAN (ISLAMIC REPUBLIC OF),ESFAHAN,1.0150709044026924,0.7084545517135751,1.4543896125343458
EQUATORIAL GUINEA,KIE-NTEM,0.9081396393219819,0.5781361834564168,1.4265109642113116
CAMEROON,LITTORAL,0.7659274251981256,0.5595631348379098,1.0483979092735718
NIGERIA,TARABA,0.7368659822353508,0.6270816596767819,0.8658704450956737
YEMEN,ADEN,0.6970235366334916,0.5630219557021416,0.8629180544392258
IRAN (ISLAMIC REPUBLIC OF),CH & B,1.0463248342205587,0.6790209668100963,1.612314953763223
IRAQ,BAGHDAD-RESAFA,1.0654976162766086,0.6719098967606858,1.6896390063078512
GHANA,ASHANTI,0.9840420526868953,0.7358932959227098,1.3158684374778484
SYRIAN ARAB REPUBLIC,RURAL_DAMASCUS,0.9733426535426241,0.6824270046363408,1.388274371865245
NIGERIA,RIVERS,0.934489249323078,0.6803488854335097,1.283562266062911
CÔTE D’IVOIRE,AGNEBY-TIASSA,0.974257386297137,0.7042574289184597,1.3477705960620068
YEMEN,ALMAHARA,1.282037497930238,0.8232949876459695,1.9963927520059348
YEMEN,ABYAN,1.0988880703535981,0.7571365910175571,1.5948971499878977
TUNISIA,BEN-AROUS,0.9697858550340637,0.5319570616535902,1.767970899193727
DEMOCRATIC REPUBLIC OF THE CONGO,LOMAMI,1.1147636426085166,0.8374719838158031,1.4838681208410802
CHAD,CHARI BAGUIRMI,0.6240085282841321,0.5219457183114325,0.7460290020790827
LIBYA,TARABULUS,0.8336009222607724,0.516574756890338,1.3451886456417128
CÔTE D’IVOIRE,NZI,1.0726126860948004,0.7178410361075821,1.60271970603681
DEMOCRATIC REPUBLIC OF THE CONGO,ITURI,1.0677620796115168,0.7999186878175347,1.4252896900895744
IRAN (ISLAMIC REPUBLIC OF),YAZD,0.9859120478573379,0.6456550195485452,1.5054828610949345
SOMALIA,LOWER JUBA,0.7006327021236024,0.5932269054359579,0.8274846922599921
NIGERIA,BORNO,0.6280413337791401,0.5732519734070849,0.6880672640179116
TUNISIA,MONASTIR,0.9626274510352665,0.486543703759364,1.9045598624064441
SENEGAL,MATAM,1.0832782443507898,0.7518360623752744,1.560834619952013
GHANA,UPPER EAST,1.05924095104228,0.7613636977291859,1.4736602174642213
GABON,WOLEU-NTEM,0.9244772237983024,0.6323718227564815,1.3515120480801943
YEMEN,LAHAJ,1.0966666149491757,0.7781302476764534,1.5455994262340478
ZIMBABWE,MASHONALAND EAST,1.2763700494265617,0.8740044717749321,1.8639727320441952
LIBYA,BENGHAZI,0.9015828392268131,0.6122003686393231,1.3277542086342211
UGANDA,BUKEDI,1.0813027883382995,0.7283416438932978,1.6053121908809485
SOUTH AFRICA,KWAZULU-NATAL,1.267721091877033,0.7972451817722409,2.0158375409900215
EGYPT,ASSIUT,0.9944525679539822,0.6634299430045508,1.4906410546252473
SOMALIA,GALGADUD,0.6504737508902173,0.5370547903096627,0.7878453152856559
KENYA,NYERI,1.0103717589085874,0.6865567277624995,1.4869144091370345
EGYPT,DAKAHLIA,1.0035098821081783,0.6722195268327054,1.4980702631975014
ERITREA,GASHBARKA,1.0511666122081988,0.7148523664823774,1.5457055168726275
SENEGAL,LOUGA,1.1833356605910315,0.7885098040777802,1.7758603360222593
UZBEKISTAN,FERGANA,1.0740413990282802,0.6781832859912809,1.7009633688339814
YEMEN,ALDHALE,1.1448543952252652,0.7673540226338998,1.7080663521743644
KENYA,KAKAMEGA,1.0791309259914876,0.7251832370152234,1.605833527294841
NIGERIA,ANAMBRA,0.8651781349375268,0.6512613631585372,1.1493591475221026
ZAMBIA,COPPERBELT,1.1562868068505336,0.8296288207140287,1.6115630825673384
IRAQ,MUTHANNA,1.155066741674271,0.7923570572534194,1.683810556754225
KYRGYZSTAN,CHUY,1.1104566024208924,0.6322860934560928,1.950246697851477
IRAN (ISLAMIC REPUBLIC OF),LORESTAN,1.0493448477847334,0.7177022076704754,1.5342360630969882
CÔTE D’IVOIRE,CAVALLY,1.126278896854762,0.7860382343154662,1.6137944671420168
AFGHANISTAN,PANJSHER,1.0059115015455167,0.7254714842028083,1.3947590925003046
KENYA,BOMET,1.0718954801141416,0.7137317734525475,1.6097923099755582
UGANDA,BUSOGA,1.0886545661206997,0.7691420203578236,1.5408971723896707
NIGERIA,NIGER,0.6478204200407129,0.5726465131950953,0.7328627468281594
MADAGASCAR,ANALANJIROFO,0.9992214065269155,0.5564058764190309,1.7944516073185721
BENIN,COLLINES,0.8778458158953428,0.653640596671607,1.1789556530132737
KENYA,KAJIADO,1.0228341747025644,0.7258347229058414,1.4413608441755312
CAMEROON,EXTREME NORD,0.7114385275515797,0.587468882986134,0.8615686603041854
KYRGYZSTAN,JALAL-ABAD,1.0912553313386675,0.6778129172365442,1.7568833049540193
GHANA,NORTHERN,0.8050593913036717,0.6325071116524097,1.0246851167144022
SYRIAN ARAB REPUBLIC,HOMS,0.778894360025978,0.5694552368030384,1.0653627974100348
IRAQ,SULAYMANIYAH,1.0118457785963393,0.6893436242088775,1.4852271693064962
EGYPT,ALEXANDRIA,1.0191681535654318,0.6231022164761101,1.666987691227058
UZBEKISTAN,SURKHANDARYA,1.021602982193566,0.7113027804220503,1.467269188245723
AFGHANISTAN,JAWZJAN,0.9234934413687862,0.6576014462203522,1.2968951652295961
ERITREA,CENTRAL,1.041793174993069,0.6726846674913679,1.6134350490098974
CHAD,HADJER LAMIS,0.643516807265214,0.5344419824776827,0.774852827453741
ALGERIA,TEBESSA,0.8684673844635648,0.5707852158634076,1.3214000238882846
DEMOCRATIC REPUBLIC OF THE CONGO,MONGALA,0.8177567558502106,0.6714264359176498,0.9959782277930452
ETHIOPIA,SNNP,0.8693912542509504,0.6740003315052958,1.1214254914088322
SUDAN,GEDARIF,1.0744246871056382,0.767911893208783,1.5032823667287423
NIGERIA,CROSS RIVER,0.9017617847213117,0.6437785897011874,1.2631273071091185
AFGHANISTAN,SAMANGAN,0.957719754461455,0.6797261161648976,1.349406924749081
GHANA,AHAFO,1.0215994625749647,0.7040085880307899,1.4824612649296427
GUINEA-BISSAU,TOMBALI,1.0295494155130152,0.6487356114608309,1.6339044446725142
TUNISIA,NABEUL,0.967405087105549,0.5192603078052231,1.8023187763250836
IRAN (ISLAMIC REPUBLIC OF),KHORASAN RAZAVI,0.9478721132495358,0.6627716019928065,1.3556126128136283
BENIN,ATLANTIQUE,0.8642364594851834,0.6235650088842324,1.1977975788602198
AFGHANISTAN,KAPISA,1.047928369645302,0.7245963586662503,1.5155387613716547
LIBERIA,BONG,1.0785505744773147,0.7591175491657829,1.532399485407365
OMAN,SOUTH BATINAH,1.343784784475744,0.7657745158923231,2.358079969381528
UNITED REPUBLIC OF TANZANIA,MWANZA,1.0818689938110673,0.73544488346974,1.5914727888890523
AFGHANISTAN,PAKTYA,0.9788869174022857,0.7498046437098441,1.2779590058556083
SUDAN,NORTH KORDOFAN,1.0545552613619544,0.758210568497818,1.4667255317602188
IRAN (ISLAMIC REPUBLIC OF),W.AZARBAIJAN,1.0208175704095661,0.6631962600546063,1.5712822505529322
UZBEKISTAN,TASHKENT,1.0766623729254907,0.6686494109079434,1.733646730802464
SUDAN,RIVER NILE,1.0645952018053735,0.7587713289944574,1.4936818253385833
TUNISIA,ZAGHOUAN,0.9577240971922255,0.5584742555907035,1.642395217255802
NIGERIA,KOGI,0.6975769653584547,0.5934885932011451,0.8199207670934752
DEMOCRATIC REPUBLIC OF THE CONGO,KONGO CENTRAL,1.0246486550518663,0.7543088338723839,1.3918766679553778
NIGER,NIAMEY,0.7013782462788455,0.5859197922837459,0.8395883717049092
CONGO,BOUENZA,1.0053496124230323,0.6714155128152213,1.505368618847062
CONGO,BRAZZAVILLE,0.9924463109818918,0.6917721959980171,1.4238064002566402
IRAN (ISLAMIC REPUBLIC OF),SOUTHERN KHORASAN,0.9459488493881945,0.6773257276334348,1.3211062110180476
NIGERIA,KATSINA,0.6525182929457047,0.6046739653560258,0.7041482634002295
CHAD,LOGONE ORIENTAL,0.7017484643784468,0.6140312649150328,0.8019964705309461
UNITED REPUBLIC OF TANZANIA,DODOMA,1.1040315902573632,0.7357840050239517,1.6565809313108493
GAMBIA,UPPER RIVER REGION,1.1052012948664067,0.7011793909393641,1.7420219674996311
RWANDA,OUE,1.05181356335285,0.7198772276886037,1.5368061795831327
KENYA,MACHAKOS,0.9977856190710255,0.6918424929176232,1.439021383937302
NIGERIA,KADUNA,0.6532181683698339,0.5804547157992305,0.735102952692742
UNITED REPUBLIC OF TANZANIA,PWANI,1.1388820899329546,0.7079149372324813,1.8322150678734754
IRAN (ISLAMIC REPUBLIC OF),ZANJAN,1.0414169615497597,0.6812328070750007,1.5920391333768076
CONGO,LEKOUMOU,0.9955571519684658,0.6763704853163067,1.4653715150980573
NIGERIA,OSUN,0.8117130858077519,0.6314565554759969,1.043425914194329
NIGERIA,SOKOTO,0.7004561217309621,0.6510338900224963,0.7536301657866488
ZAMBIA,LUSAKA,1.2371738206341054,0.855498420353468,1.789131371896618
BURUNDI,RUYIGI,1.057151856034097,0.7225247141270439,1.5467568442507726
IRAN (ISLAMIC REPUBLIC OF),E.AZARBAIJAN,1.0416157316752028,0.6223995533748425,1.7431942657899813
GABON,HAUT-OGOOUE,0.9856766790794059,0.674592631240553,1.440215132344901
TUNISIA,SFAX,0.9246520202685479,0.5400388568278255,1.583184890822205
ETHIOPIA,AMHARA,0.901440536862246,0.6784370375636469,1.1977456956309838
UZBEKISTAN,KHOREZM,1.0013805325724714,0.6488619233668892,1.545418115786292
AFGHANISTAN,ZABUL,0.8256703302206481,0.676410990486994,1.0078657854388922
NIGERIA,EBONYI,0.9050757207710944,0.6309915035119776,1.2982140896826935
IRAQ,THI-QAR,1.1410619824809816,0.7572770767016059,1.7193474989821604
EGYPT,NEW VALLEY,0.9549892621060138,0.6930407483777907,1.3159464185511875
AFGHANISTAN,HIRAT,0.8384010545911815,0.668883436279531,1.0508801537221073
KENYA,MIGORI,1.085434355482554,0.7308508781707432,1.612049427936216
SUDAN,WHITE NILE,1.0721228122790272,0.7640951835801819,1.5043247874215562
MALI,TAOUDENIT,0.8666648077922429,0.6027431513953786,1.2461491886331937
BENIN,MONO,0.975278461292499,0.62773254474599,1.5152441673164345
MAURITANIA,NOUAKCHOTT SUD,0.963434714933921,0.5845013215672465,1.5880313964919208
KENYA,NAKURU,1.0395287061170753,0.7301683538498364,1.4799599642244678
MADAGASCAR,ANDROY,1.0009342970522592,0.4414249598684474,2.2696257758375964
DEMOCRATIC REPUBLIC OF THE CONGO,KASAI,1.0512020561580864,0.8014773803834744,1.3787360565837523
UNITED REPUBLIC OF TANZANIA,TANGA,1.0936803857718813,0.7474239543062767,1.6003458001721773
YEMEN,SANAA,1.219947345675839,0.8586939849683581,1.7331803323117094
SUDAN,GEZIRA,1.1179711868269098,0.7643208551914262,1.6352550974971638
KENYA,NAIROBI,0.8347028077907649,0.5845586733855006,1.1918885289968388
GAMBIA,NORTH BANK EAST REGION,1.1698743914306688,0.7860921086793593,1.741025099494444
UNITED REPUBLIC OF TANZANIA,IRINGA,1.1035957818779751,0.7373696029027509,1.6517139369243679
BENIN,BORGOU,0.8779941768251647,0.6623010188949078,1.1639326417240803
BURKINA FASO,GAOUA,0.97956332284585,0.7293750786837472,1.3155704540884892
UGANDA,TORO,1.0850680486791373,0.7644716447599853,1.5401129372613949
DEMOCRATIC REPUBLIC OF THE CONGO,LUALABA,1.1369454218835942,0.8800424437562786,1.4688438057881372
SENEGAL,SEDHIOU,1.1559847186657348,0.760947055476648,1.7561020312400832
EQUATORIAL GUINEA,LITORAL,0.9105750386159059,0.5661351069500671,1.4645742522791294
ANGOLA,MOXICO,1.2171638401561833,0.9030796579932779,1.640484093148267
IRAN (ISLAMIC REPUBLIC OF),BOUSHEHR,1.0246560629862824,0.6595581857763964,1.5918535620608527
TOGO,CENTRALE,0.9232131013182804,0.6627499011469616,1.2860393173513565
NIGER,ZINDER,0.5816438433900291,0.4959024393092842,0.682209914161216
NAMIBIA,HARDAP,1.301609697182527,0.8486404468547903,1.9963552409958152
TAJIKISTAN,SUGD,1.0621821648947125,0.7247886826464597,1.55663433830237
NIGERIA,IMO,0.8960234257466874,0.626602851857981,1.2812868264263761
GUINEA,BOKE,0.9269390435608841,0.66641184991284,1.289316794996883
BURKINA FASO,OUAGADOUGOU,1.1298685399245463,0.7948344331308183,1.606124325141206
SOMALIA,MIDDLE SHABELLE,0.7351348692221492,0.588144312010192,0.9188616890626359
ANGOLA,BENGO,1.0826088928655568,0.7339340528511458,1.5969309645171876
"OCCUPIED PALESTINIAN TERRITORY, INCLUDING EAST JERUSALEM",GAZA STRIP,0.727925867146629,0.47098006821361343,1.1250498775265496
KENYA,BARINGO,1.0397812066095435,0.7338736208110898,1.4732031877961473
YEMEN,SANAA CITY,1.1452856733126464,0.6528093202487772,2.009283925351037
AFGHANISTAN,TAKHAR,0.9986796600016239,0.7151722119923805,1.3945746864554982
IRAQ,ANBAR,0.974969140906456,0.7123004961142662,1.3344997383904482
AFGHANISTAN,URUZGAN,0.9011046450844392,0.7120531307340878,1.1403497103588844
ETHIOPIA,AFAR,0.9600563899778829,0.7087926388606463,1.3003919925282703
EQUATORIAL GUINEA,WELE-NZAS,0.9205857072198815,0.5617179507338339,1.5087252298602454
UNITED REPUBLIC OF TANZANIA,MTWARA,1.200030453887741,0.7607704228587477,1.8929141393886677
EGYPT,GIZA,0.9316938367607281,0.6997125801164898,1.2405856777841728
MALI,KAYES,0.9476346681196458,0.7215751945426666,1.2445154309820599
IRAQ,DIYALA,1.048090539863909,0.7172973334680446,1.5314343557380001
NIGERIA,OYO,0.7439062316807596,0.618203966832708,0.8951681180059817
AFGHANISTAN,HILMAND,0.7379513339537099,0.6668099034391025,0.8166827884160136
CAMEROON,SUD OUEST,0.8148721492848446,0.5848414261083822,1.135378907917934
NIGERIA,FCT,0.8112947569034084,0.6460748751420108,1.0187661026661716
PAKISTAN,BALOCHISTAN,0.7301059631804129,0.6760677296046604,0.7884634839519824
MADAGASCAR,ANALAMANGA,1.0028324732210818,0.5948609656825646,1.6906017159703355
ETHIOPIA,OROMIYA,0.7384146842827243,0.6286187448392506,0.8673878251972686
SUDAN,WEST DARFUR,0.8122800141461525,0.5945190002806825,1.1098027499033212
SOUTH SUDAN,UPPER NILE,0.98720753033167,0.7404149187610544,1.3162602255156204
AFGHANISTAN,BALKH,0.9834659540723478,0.7302366170057351,1.3245094265272086
MAURITANIA,INCHIRI,0.9468514326638509,0.5966927550589656,1.5024945886078196
YEMEN,HADRAMOAT SAYEUN,1.2655259501486948,0.8854339872577426,1.8087807262288396
SYRIAN ARAB REPUBLIC,TARTOUS,0.8521905397757444,0.5572008911812113,1.3033516772447025
LEBANON,NORTH,0.9286017178030017,0.5620481624912135,1.5342122043147255
TUNISIA,MANOUBA,0.9658849203707485,0.5395030256073308,1.7292464270230643
NIGER,TILLABERI,0.7442271733822388,0.6092034862539888,0.9091774720566781
ALGERIA,ORAN,0.8648378859015622,0.5264643907597032,1.4206935588015328
GABON,OGOOUE-MARITIME,0.9805807299587319,0.6235266948912537,1.542096875473951
MOROCCO,GUELMIM-OUED NOUN,0.8670030466648676,0.5463714529311429,1.3757934805955119
ZAMBIA,SOUTHERN,1.2368354833017212,0.865438909181826,1.7676140932933304
DEMOCRATIC REPUBLIC OF THE CONGO,MANIEMA,1.2453036397752535,1.017944132733577,1.5234442690612535
BURUNDI,CANKUZO,1.0626070805120567,0.7202232949945403,1.5677551884279413
MOZAMBIQUE,MAPUTO PROVINCIA,1.2489078870355768,0.7632693627362765,2.043539262086956
BURKINA FASO,BOBO,1.1248020261375744,0.813625429588589,1.5549902350556266
CAMEROON,OUEST,0.7821357525241637,0.5541163245390887,1.10398540574559
LIBERIA,MARGIBI,1.0837451701470833,0.6888122443490353,1.7051142796207108
SOUTH SUDAN,LAKES,1.134851421088226,0.8091226137504819,1.5917090018981055
GAMBIA,CENTRAL RIVER REGION,1.1348196727742657,0.7687102013433941,1.6752941322554473
KENYA,MURANGA,1.009513627960259,0.6778189419290148,1.5035250595640848
MOROCCO,LAAYOUNE-S. HAMRA,0.8926688449437852,0.5484090676751584,1.4530351770282506
EGYPT,MENIA,0.9947215714779147,0.6832922582198595,1.4480933932155209
MAURITANIA,ASSABA,1.0065987837983703,0.6992125172617049,1.4491175236857452
UNITED REPUBLIC OF TANZANIA,TABORA,1.061786359655004,0.755549043283969,1.492147046668553
SOUTH SUDAN,JONGLEI,1.032351769599056,0.7758210253332851,1.3737062304240435
ERITREA,ANSEBA,1.047177662891632,0.7034035754684775,1.5589642929080119
GHANA,SAVANNAH,0.9486595901890904,0.7185425496499582,1.252472826412507
IRAQ,BAGHDAD-KARKH,1.04306582498065,0.7102026592048055,1.5319378224530362
TOGO,MARITIME,1.0334411152027394,0.7081053630392585,1.5082508823369436
CÔTE D’IVOIRE,HAMBOL,1.0818234029723033,0.7772474287912036,1.5057520062031269
SUDAN,SENNAR,1.0426652210681866,0.7435888976685198,1.4620319999853022
IRAQ,SALAH AL-DIN,0.9918736563783502,0.6841319461544647,1.4380462069450444
IRAN (ISLAMIC REPUBLIC OF),NORTHERN KHORASAN,0.9827354488893917,0.6596890032832684,1.4639761428449
IRAN (ISLAMIC REPUBLIC OF),SEMNAN,0.9987014676946011,0.6942896741647877,1.436582825137366
UNITED REPUBLIC OF TANZANIA,SHINYANGA,1.0794015317061434,0.729345511734901,1.5974701261657414
YEMEN,SOUQATRA,1.0058279971325483,0.5684980330556005,1.779583922881803
DEMOCRATIC REPUBLIC OF THE CONGO,SANKURU,1.0317252778795438,0.8290077102789706,1.2840134486293486
KENYA,ELGEYO MARAKWET,1.0596577626769756,0.687417628320945,1.6334678188923624
UNITED REPUBLIC OF TANZANIA,NJOMBE,1.1226021813324558,0.751946793349262,1.6759638696232049
DJIBOUTI,TADJOURAH,0.9390566993632142,0.637359737657586,1.383563210095154
KENYA,SAMBURU,0.9841759423850952,0.6787117569832032,1.4271187666984253
