Time,Node,S,E,I,R
44,6,73053.0,0.0,0.0,1419783.8
44,7,65398.0,0.0,0.0,1218669.0
44,8,48721.0,0.0,0.0,904415.3
44,9,70544.0,0.0,0.0,1282014.6
44,10,31345.0,0.0,0.0,560782.6
44,11,53299.0,0.0,0.0,979695.7
44,12,59442.0,0.0,0.0,1114781.1
44,13,66276.0,0.0,0.0,1236113.0
45,0,5388.0,65.0,918.0,264628.0
45,1,6636.0,0.0,0.0,326569.7
45,2,16120.0,0.0,0.0,380223.2
45,3,29108.0,0.0,0.0,546597.56
45,4,41761.0,0.0,0.0,779161.44
45,5,29518.0,0.0,0.0,511981.03
45,6,73053.0,0.0,0.0,1419725.5
45,7,65398.0,0.0,0.0,1218626.0
45,8,48721.0,0.0,0.0,904383.25
45,9,70544.0,0.0,0.0,1281969.1
45,10,31345.0,0.0,0.0,560762.75
45,11,53299.0,0.0,0.0,979660.94
45,12,59442.0,0.0,0.0,1114741.6
45,13,66276.0,0.0,0.0,1236069.2
46,0,5368.0,63.0,897.0,264648.94
46,1,6636.0,0.0,0.0,326542.5
46,2,16120.0,0.0,0.0,380195.94
46,3,29108.0,0.0,0.0,546564.3
46,4,41761.0,0.0,0.0,779114.2
46,5,29518.0,0.0,0.0,511949.88
46,6,73053.0,0.0,0.0,1419667.4
46,7,65398.0,0.0,0.0,1218582.8
46,8,48721.0,0.0,0.0,904351.1
46,9,70544.0,0.0,0.0,1281923.6
46,10,31345.0,0.0,0.0,560742.8
46,11,53299.0,0.0,0.0,979626.2
46,12,59442.0,0.0,0.0,1114702.1
46,13,66276.0,0.0,0.0,1236025.5
47,0,5348.0,54.0,883.0,264669.88
47,1,6636.0,0.0,0.0,326515.28
47,2,16120.0,0.0,0.0,380168.7
47,3,29108.0,0.0,0.0,546531.06
47,4,41761.0,0.0,0.0,779066.9
47,5,29518.0,0.0,0.0,511918.7
47,6,73053.0,0.0,0.0,1419609.2
47,7,65398.0,0.0,0.0,1218539.6
47,8,48721.0,0.0,0.0,904319.06
47,9,70544.0,0.0,0.0,1281878.2
47,10,31345.0,0.0,0.0,560722.94
47,11,53299.0,0.0,0.0,979591.44
47,12,59442.0,0.0,0.0,1114662.5
47,13,66276.0,0.0,0.0,1235981.6
48,0,5321.0,56.0,874.0,264681.8
48,1,6636.0,0.0,0.0,326488.12
48,2,16120.0,0.0,0.0,380141.4
48,3,29108.0,0.0,0.0,546497.8
48,4,41761.0,0.0,0.0,779019.7
48,5,29518.0,0.0,0.0,511887.5
48,6,73053.0,0.0,0.0,1419551.1
48,7,65398.0,0.0,0.0,1218496.5
48,8,48721.0,0.0,0.0,904287.0
48,9,70544.0,0.0,0.0,1281832.8
48,10,31345.0,0.0,0.0,560703.06
48,11,53299.0,0.0,0.0,979556.7
48,12,59442.0,0.0,0.0,1114623.0
48,13,66276.0,0.0,0.0,1235937.9
49,0,5304.0,64.0,848.0,264704.75
49,1,6647.0,0.0,0.0,326460.94
49,2,15682.0,0.0,0.0,376462.12
49,3,29233.0,0.0,0.0,546463.6
49,4,41937.0,0.0,0.0,778970.4
49,5,29636.0,0.0,0.0,511855.34
49,6,73593.0,0.0,0.0,1419470.0
49,7,65917.0,0.0,0.0,1218433.4
49,8,49106.0,0.0,0.0,904243.94
49,9,71091.0,0.0,0.0,1281763.2
49,10,31585.0,0.0,0.0,560676.1
49,11,53717.0,0.0,0.0,979500.94
49,12,59916.0,0.0,0.0,1114563.5
49,13,66801.0,0.0,0.0,1235870.0
50,0,5282.0,62.0,830.0,264724.72
50,1,6647.0,0.0,0.0,326433.75
50,2,15682.0,0.0,0.0,376434.88
50,3,29233.0,0.0,0.0,546430.4
50,4,41937.0,0.0,0.0,778923.2
50,5,29636.0,0.0,0.0,511824.2
50,6,73593.0,0.0,0.0,1419411.9
50,7,65917.0,0.0,0.0,1218390.2
50,8,49106.0,0.0,0.0,904211.9
50,9,71091.0,0.0,0.0,1281717.8
50,10,31585.0,0.0,0.0,560656.25
50,11,53717.0,0.0,0.0,979466.25
50,12,59916.0,0.0,0.0,1114524.0
50,13,66801.0,0.0,0.0,1235826.2
51,0,5261.0,62.0,810.0,264743.7
51,1,6647.0,0.0,0.0,326406.56
51,2,15682.0,0.0,0.0,376407.62
51,3,29233.0,0.0,0.0,546397.1
51,4,41937.0,0.0,0.0,778875.9
51,5,29636.0,0.0,0.0,511793.0
51,6,73593.0,0.0,0.0,1419353.8
51,7,65917.0,0.0,0.0,1218347.0
51,8,49106.0,0.0,0.0,904179.8
51,9,71091.0,0.0,0.0,1281672.4
51,10,31585.0,0.0,0.0,560636.4
51,11,53717.0,0.0,0.0,979431.5
51,12,59916.0,0.0,0.0,1114484.5
51,13,66801.0,0.0,0.0,1235782.5
52,0,5249.0,42.0,802.0,264761.62
52,1,6647.0,0.0,0.0,326379.4
52,2,15682.0,0.0,0.0,376380.38
52,3,29233.0,0.0,0.0,546363.9
52,4,41937.0,0.0,0.0,778828.7
52,5,29636.0,0.0,0.0,511761.88
52,6,73593.0,0.0,0.0,1419295.6
52,7,65917.0,0.0,0.0,1218304.0
52,8,49106.0,0.0,0.0,904147.75
52,9,71091.0,0.0,0.0,1281627.0
52,10,31585.0,0.0,0.0,560616.5
52,11,53717.0,0.0,0.0,979396.75
52,12,59916.0,0.0,0.0,1114445.0
52,13,66801.0,0.0,0.0,1235738.8
53,0,5234.0,37.0,786.0,264775.56
53,1,6647.0,0.0,0.0,326352.22
53,2,15682.0,0.0,0.0,376353.12
53,3,29233.0,0.0,0.0,546330.7
53,4,41937.0,0.0,0.0,778781.44
53,5,29636.0,0.0,0.0,511730.7
53,6,73593.0,0.0,0.0,1419237.5
53,7,65917.0,0.0,0.0,1218260.9
53,8,49106.0,0.0,0.0,904115.7
53,9,71091.0,0.0,0.0,1281581.5
53,10,31585.0,0.0,0.0,560596.6
53,11,53717.0,0.0,0.0,979362.0
53,12,59916.0,0.0,0.0,1114405.5
53,13,66801.0,0.0,0.0,1235694.9
54,0,5213.0,41.0,759.0,264797.5
54,1,6647.0,0.0,0.0,326325.06
54,2,15682.0,0.0,0.0,376325.88
54,3,29233.0,0.0,0.0,546297.44
54,4,41937.0,0.0,0.0,778734.2
54,5,29636.0,0.0,0.0,511699.56
54,6,73593.0,0.0,0.0,1419179.5
54,7,65917.0,0.0,0.0,1218217.8
54,8,49106.0,0.0,0.0,904083.6
54,9,71091.0,0.0,0.0,1281536.0
54,10,31585.0,0.0,0.0,560576.75
54,11,53717.0,0.0,0.0,979327.3
54,12,59916.0,0.0,0.0,1114366.0
54,13,66801.0,0.0,0.0,1235651.1
55,0,5190.0,46.0,745.0,264807.5
55,1,6647.0,0.0,0.0,326297.88
55,2,15682.0,0.0,0.0,376298.62
55,3,29233.0,0.0,0.0,546264.25
55,4,41937.0,0.0,0.0,778687.0
55,5,29636.0,0.0,0.0,511668.44
55,6,73593.0,0.0,0.0,1419121.2
55,7,65917.0,0.0,0.0,1218174.6
55,8,49106.0,0.0,0.0,904051.56
55,9,71091.0,0.0,0.0,1281490.6
55,10,31585.0,0.0,0.0,560556.9
55,11,53717.0,0.0,0.0,979292.6
55,12,59916.0,0.0,0.0,1114326.5
55,13,66801.0,0.0,0.0,1235607.4
56,0,5180.0,51.0,720.0,264824.44
56,1,6657.0,0.0,0.0,326270.7
56,2,15227.0,0.0,0.0,372638.38
56,3,29358.0,0.0,0.0,546231.0
56,4,42116.0,0.0,0.0,778638.75
56,5,29754.0,0.0,0.0,511635.25
56,6,74134.0,0.0,0.0,1419047.2
56,7,66436.0,0.0,0.0,1218110.5
56,8,49491.0,0.0,0.0,904011.5
56,9,71637.0,0.0,0.0,1281425.1
56,10,31824.0,0.0,0.0,560525.0
56,11,54135.0,0.0,0.0,979244.9
56,12,60390.0,0.0,0.0,1114265.0
56,13,67327.0,0.0,0.0,1235549.5
57,0,5159.0,49.0,711.0,264834.38
57,1,6657.0,0.0,0.0,326243.53
57,2,15227.0,0.0,0.0,372611.12
57,3,29358.0,0.0,0.0,546197.8
57,4,42116.0,0.0,0.0,778591.56
57,5,29754.0,0.0,0.0,511604.12
57,6,74134.0,0.0,0.0,1418989.1
57,7,66436.0,0.0,0.0,1218067.4
57,8,49491.0,0.0,0.0,903979.5
57,9,71637.0,0.0,0.0,1281379.8
57,10,31824.0,0.0,0.0,560505.1
57,11,54135.0,0.0,0.0,979210.2
57,12,60390.0,0.0,0.0,1114225.6
57,13,67327.0,0.0,0.0,1235505.8
58,0,5144.0,43.0,698.0,264846.38
58,1,6657.0,0.0,0.0,326216.38
58,2,15227.0,0.0,0.0,372583.9
58,3,29358.0,0.0,0.0,546164.6
58,4,42116.0,0.0,0.0,778544.4
58,5,29754.0,0.0,0.0,511573.0
58,6,74134.0,0.0,0.0,1418931.0
58,7,66436.0,0.0,0.0,1218024.2
58,8,49491.0,0.0,0.0,903947.44
58,9,71637.0,0.0,0.0,1281334.2
58,10,31824.0,0.0,0.0,560485.25
58,11,54135.0,0.0,0.0,979175.44
58,12,60390.0,0.0,0.0,1114186.1
58,13,67327.0,0.0,0.0,1235462.0
59,0,5125.0,47.0,678.0,264859.3
59,1,6657.0,0.0,0.0,326189.22
59,2,15227.0,0.0,0.0,372556.66
59,3,29358.0,0.0,0.0,546131.4
59,4,42116.0,0.0,0.0,778497.1
59,5,29754.0,0.0,0.0,511541.84
59,6,74134.0,0.0,0.0,1418873.0
59,7,66436.0,0.0,0.0,1217981.2
59,8,49491.0,0.0,0.0,903915.4
59,9,71637.0,0.0,0.0,1281288.9
59,10,31824.0,0.0,0.0,560465.4
59,11,54135.0,0.0,0.0,979140.75
59,12,60390.0,0.0,0.0,1114146.6
59,13,67327.0,0.0,0.0,1235418.2
60,0,5105.0,46.0,667.0,264869.28
60,1,6657.0,0.0,0.0,326162.06
60,2,15227.0,0.0,0.0,372529.44
60,3,29358.0,0.0,0.0,546098.2
60,4,42116.0,0.0,0.0,778449.94
60,5,29754.0,0.0,0.0,511510.7
60,6,74134.0,0.0,0.0,1418815.0
60,7,66436.0,0.0,0.0,1217938.0
60,8,49491.0,0.0,0.0,903883.4
60,9,71637.0,0.0,0.0,1281243.5
60,10,31824.0,0.0,0.0,560445.5
60,11,54135.0,0.0,0.0,979106.06
60,12,60390.0,0.0,0.0,1114107.2
60,13,67327.0,0.0,0.0,1235374.5
61,0,5094.0,40.0,637.0,264894.25
61,1,6657.0,0.0,0.0,326134.9
61,2,15227.0,0.0,0.0,372502.22
61,3,29358.0,0.0,0.0,546065.0
61,4,42116.0,0.0,0.0,778402.75
61,5,29754.0,0.0,0.0,511479.56
61,6,74134.0,0.0,0.0,1418756.9
61,7,66436.0,0.0,0.0,1217895.0
61,8,49491.0,0.0,0.0,903851.3
61,9,71637.0,0.0,0.0,1281198.0
61,10,31824.0,0.0,0.0,560425.6
61,11,54135.0,0.0,0.0,979071.4
61,12,60390.0,0.0,0.0,1114067.8
61,13,67327.0,0.0,0.0,1235330.8
62,0,5082.0,34.0,614.0,264913.22
62,1,6657.0,0.0,0.0,326107.75
62,2,15227.0,0.0,0.0,372474.97
62,3,29358.0,0.0,0.0,546031.8
62,4,42116.0,0.0,0.0,778355.56
62,5,29754.0,0.0,0.0,511448.44
62,6,74134.0,0.0,0.0,1418698.8
62,7,66436.0,0.0,0.0,1217852.0
62,8,49491.0,0.0,0.0,903819.3
62,9,71637.0,0.0,0.0,1281152.8
62,10,31824.0,0.0,0.0,560405.75
62,11,54135.0,0.0,0.0,979036.7
62,12,60390.0,0.0,0.0,1114028.2
62,13,67327.0,0.0,0.0,1235287.0
63,0,5075.0,40.0,595.0,264921.2
63,1,6667.0,0.0,0.0,326080.62
63,2,14745.0,0.0,0.0,368833.75
63,3,29483.0,0.0,0.0,545997.6
63,4,42295.0,0.0,0.0,778308.4
63,5,29872.0,0.0,0.0,511417.3
63,6,74676.0,0.0,0.0,1418608.8
63,7,66955.0,0.0,0.0,1217791.9
63,8,49877.0,0.0,0.0,903772.25
63,9,72184.0,0.0,0.0,1281082.2
63,10,32064.0,0.0,0.0,560375.9
63,11,54553.0,0.0,0.0,978982.0
63,12,60864.0,0.0,0.0,1113975.8
63,13,67854.0,0.0,0.0,1235214.2
64,0,5064.0,37.0,576.0,264932.2
64,1,6667.0,0.0,0.0,326053.47
64,2,14745.0,0.0,0.0,368806.53
64,3,29483.0,0.0,0.0,545964.4
64,4,42295.0,0.0,0.0,778261.2
64,5,29872.0,0.0,0.0,511386.2
64,6,74676.0,0.0,0.0,1418550.8
64,7,66955.0,0.0,0.0,1217748.8
64,8,49877.0,0.0,0.0,903740.25
64,9,72184.0,0.0,0.0,1281036.9
64,10,32064.0,0.0,0.0,560356.0
64,11,54553.0,0.0,0.0,978947.3
64,12,60864.0,0.0,0.0,1113936.4
64,13,67854.0,0.0,0.0,1235170.6
65,0,5054.0,30.0,558.0,264945.16
65,1,6667.0,0.0,0.0,326026.3
65,2,14745.0,0.0,0.0,368779.3
65,3,29483.0,0.0,0.0,545931.25
65,4,42295.0,0.0,0.0,778214.0
65,5,29872.0,0.0,0.0,511355.06
65,6,74676.0,0.0,0.0,1418492.6
65,7,66955.0,0.0,0.0,1217705.8
65,8,49877.0,0.0,0.0,903708.25
65,9,72184.0,0.0,0.0,1280991.5
65,10,32064.0,0.0,0.0,560336.1
65,11,54553.0,0.0,0.0,978912.6
65,12,60864.0,0.0,0.0,1113896.9
65,13,67854.0,0.0,0.0,1235126.9
66,0,5041.0,30.0,544.0,264950.16
66,1,6667.0,0.0,0.0,325999.2
66,2,14745.0,0.0,0.0,368752.1
66,3,29483.0,0.0,0.0,545898.06
66,4,42295.0,0.0,0.0,778166.9
66,5,29872.0,0.0,0.0,511324.0
66,6,74676.0,0.0,0.0,1418434.6
66,7,66955.0,0.0,0.0,1217662.6
66,8,49877.0,0.0,0.0,903676.2
66,9,72184.0,0.0,0.0,1280946.0
66,10,32064.0,0.0,0.0,560316.3
66,11,54553.0,0.0,0.0,978877.94
66,12,60864.0,0.0,0.0,1113857.5
66,13,67854.0,0.0,0.0,1235083.1
67,0,5029.0,33.0,531.0,264950.12
67,1,6667.0,0.0,0.0,325972.06
67,2,14745.0,0.0,0.0,368724.88
67,3,29483.0,0.0,0.0,545864.9
67,4,42295.0,0.0,0.0,778119.6
67,5,29872.0,0.0,0.0,511292.88
67,6,74676.0,0.0,0.0,1418376.6
67,7,66955.0,0.0,0.0,1217619.5
67,8,49877.0,0.0,0.0,903644.2
67,9,72184.0,0.0,0.0,1280900.8
67,10,32064.0,0.0,0.0,560296.44
67,11,54553.0,0.0,0.0,978843.25
67,12,60864.0,0.0,0.0,1113818.0
67,13,67854.0,0.0,0.0,1235039.4
68,0,5019.0,27.0,516.0,264959.12
68,1,6667.0,0.0,0.0,325944.94
68,2,14745.0,0.0,0.0,368697.66
68,3,29483.0,0.0,0.0,545831.7
68,4,42295.0,0.0,0.0,778072.5
68,5,29872.0,0.0,0.0,511261.75
68,6,74676.0,0.0,0.0,1418318.5
68,7,66955.0,0.0,0.0,1217576.5
68,8,49877.0,0.0,0.0,903612.2
68,9,72184.0,0.0,0.0,1280855.2
68,10,32064.0,0.0,0.0,560276.6
68,11,54553.0,0.0,0.0,978808.56
68,12,60864.0,0.0,0.0,1113778.5
68,13,67854.0,0.0,0.0,1234995.8
69,0,5008.0,25.0,515.0,264951.1
69,1,6667.0,0.0,0.0,325917.78
69,2,14745.0,0.0,0.0,368670.47
69,3,29483.0,0.0,0.0,545798.5
69,4,42295.0,0.0,0.0,778025.3
69,5,29872.0,0.0,0.0,511230.66
69,6,74676.0,0.0,0.0,1418260.5
69,7,66955.0,0.0,0.0,1217533.5
69,8,49877.0,0.0,0.0,903580.2
69,9,72184.0,0.0,0.0,1280810.0
69,10,32064.0,0.0,0.0,560256.75
69,11,54553.0,0.0,0.0,978773.9
69,12,60864.0,0.0,0.0,1113739.1
69,13,67854.0,0.0,0.0,1234952.0
70,0,5008.0,25.0,495.0,264958.1
70,1,6677.0,0.0,0.0,325890.66
70,2,14261.0,0.0,0.0,365032.25
70,3,29608.0,0.0,0.0,545765.4
70,4,42474.0,0.0,0.0,777976.2
70,5,29991.0,0.0,0.0,511198.56
70,6,75218.0,0.0,0.0,1418186.5
70,7,67474.0,0.0,0.0,1217471.4
70,8,50262.0,0.0,0.0,903529.1
70,9,72731.0,0.0,0.0,1280743.5
70,10,32304.0,0.0,0.0,560229.9
70,11,54969.0,0.0,0.0,978727.25
70,12,61339.0,0.0,0.0,1113685.8
70,13,68380.0,0.0,0.0,1234887.2
71,0,4996.0,27.0,468.0,264973.06
71,1,6677.0,0.0,0.0,325863.53
71,2,14261.0,0.0,0.0,365005.06
71,3,29608.0,0.0,0.0,545732.2
71,4,42474.0,0.0,0.0,777929.06
71,5,29991.0,0.0,0.0,511167.44
71,6,75218.0,0.0,0.0,1418128.5
71,7,67474.0,0.0,0.0,1217428.4
71,8,50262.0,0.0,0.0,903497.1
71,9,72731.0,0.0,0.0,1280698.2
71,10,32304.0,0.0,0.0,560210.06
71,11,54969.0,0.0,0.0,978692.56
71,12,61339.0,0.0,0.0,1113646.2
71,13,68380.0,0.0,0.0,1234843.5
72,0,4988.0,23.0,452.0,264979.06
72,1,6677.0,0.0,0.0,325836.4
72,2,14261.0,0.0,0.0,364977.84
72,3,29608.0,0.0,0.0,545699.0
72,4,42474.0,0.0,0.0,777881.9
72,5,29991.0,0.0,0.0,511136.34
72,6,75218.0,0.0,0.0,1418070.5
72,7,67474.0,0.0,0.0,1217385.2
72,8,50262.0,0.0,0.0,903465.1
72,9,72731.0,0.0,0.0,1280652.8
72,10,32304.0,0.0,0.0,560190.2
72,11,54969.0,0.0,0.0,978657.9
72,12,61339.0,0.0,0.0,1113606.9
72,13,68380.0,0.0,0.0,1234799.9
73,0,4981.0,15.0,439.0,264985.06
73,1,6677.0,0.0,0.0,325809.28
73,2,14261.0,0.0,0.0,364950.66
73,3,29608.0,0.0,0.0,545665.9
73,4,42474.0,0.0,0.0,777834.75
73,5,29991.0,0.0,0.0,511105.25
73,6,75218.0,0.0,0.0,1418012.5
73,7,67474.0,0.0,0.0,1217342.2
73,8,50262.0,0.0,0.0,903433.1
73,9,72731.0,0.0,0.0,1280607.5
73,10,32304.0,0.0,0.0,560170.4
73,11,54969.0,0.0,0.0,978623.25
73,12,61339.0,0.0,0.0,1113567.5
73,13,68380.0,0.0,0.0,1234756.2
74,0,4970.0,18.0,422.0,264988.06
74,1,6677.0,0.0,0.0,325782.2
74,2,14261.0,0.0,0.0,364923.47
74,3,29608.0,0.0,0.0,545632.7
74,4,42474.0,0.0,0.0,777787.6
74,5,29991.0,0.0,0.0,511074.16
74,6,75218.0,0.0,0.0,1417954.5
74,7,67474.0,0.0,0.0,1217299.2
74,8,50262.0,0.0,0.0,903401.2
74,9,72731.0,0.0,0.0,1280562.1
74,10,32304.0,0.0,0.0,560150.5
74,11,54969.0,0.0,0.0,978588.6
74,12,61339.0,0.0,0.0,1113528.0
74,13,68380.0,0.0,0.0,1234712.5
75,0,4960.0,22.0,398.0,264996.06
75,1,6677.0,0.0,0.0,325755.06
75,2,14261.0,0.0,0.0,364896.25
75,3,29608.0,0.0,0.0,545599.56
75,4,42474.0,0.0,0.0,777740.5
75,5,29991.0,0.0,0.0,511043.06
75,6,75218.0,0.0,0.0,1417896.5
75,7,67474.0,0.0,0.0,1217256.2
75,8,50262.0,0.0,0.0,903369.2
75,9,72731.0,0.0,0.0,1280516.8
75,10,32304.0,0.0,0.0,560130.6
75,11,54969.0,0.0,0.0,978553.94
75,12,61339.0,0.0,0.0,1113488.6
75,13,68380.0,0.0,0.0,1234668.8
76,0,4951.0,24.0,383.0,264996.06
76,1,6677.0,0.0,0.0,325727.94
76,2,14261.0,0.0,0.0,364869.06
76,3,29608.0,0.0,0.0,545566.4
76,4,42474.0,0.0,0.0,777693.4
76,5,29991.0,0.0,0.0,511012.0
76,6,75218.0,0.0,0.0,1417838.5
76,7,67474.0,0.0,0.0,1217213.2
76,8,50262.0,0.0,0.0,903337.2
76,9,72731.0,0.0,0.0,1280471.5
76,10,32304.0,0.0,0.0,560110.8
76,11,54969.0,0.0,0.0,978519.3
76,12,61339.0,0.0,0.0,1113449.2
76,13,68380.0,0.0,0.0,1234625.1
77,0,4955.0,19.0,366.0,265001.06
77,1,6688.0,0.0,0.0,325700.8
77,2,13791.0,0.0,0.0,361214.88
77,3,29733.0,0.0,0.0,545531.25
77,4,42653.0,0.0,0.0,777646.25
77,5,30110.0,0.0,0.0,510980.88
77,6,75760.0,0.0,0.0,1417762.5
77,7,67993.0,0.0,0.0,1217144.1
77,8,50648.0,0.0,0.0,903289.2
77,9,73279.0,0.0,0.0,1280409.1
77,10,32544.0,0.0,0.0,560077.0
77,11,55385.0,0.0,0.0,978459.6
77,12,61814.0,0.0,0.0,1113389.8
77,13,68907.0,0.0,0.0,1234568.5
78,0,4944.0,19.0,359.0,264997.06
78,1,6688.0,0.0,0.0,325673.72
78,2,13791.0,0.0,0.0,361187.7
78,3,29733.0,0.0,0.0,545498.06
78,4,42653.0,0.0,0.0,777599.1
78,5,30110.0,0.0,0.0,510949.8
78,6,75760.0,0.0,0.0,1417704.5
78,7,67993.0,0.0,0.0,1217101.1
78,8,50648.0,0.0,0.0,903257.25
78,9,73279.0,0.0,0.0,1280363.8
78,10,32544.0,0.0,0.0,560057.1
78,11,55385.0,0.0,0.0,978425.0
78,12,61814.0,0.0,0.0,1113350.4
78,13,68907.0,0.0,0.0,1234524.8
79,0,4939.0,16.0,338.0,265004.06
79,1,6688.0,0.0,0.0,325646.62
79,2,13791.0,0.0,0.0,361160.5
79,3,29733.0,0.0,0.0,545464.94
79,4,42653.0,0.0,0.0,777552.0
79,5,30110.0,0.0,0.0,510918.75
79,6,75760.0,0.0,0.0,1417646.6
79,7,67993.0,0.0,0.0,1217058.1
79,8,50648.0,0.0,0.0,903225.25
79,9,73279.0,0.0,0.0,1280318.5
79,10,32544.0,0.0,0.0,560037.3
79,11,55385.0,0.0,0.0,978390.4
79,12,61814.0,0.0,0.0,1113311.0
79,13,68907.0,0.0,0.0,1234481.0
80,0,4930.0,21.0,319.0,265005.06
80,1,6688.0,0.0,0.0,325619.5
80,2,13791.0,0.0,0.0,361133.3
80,3,29733.0,0.0,0.0,545431.8
80,4,42653.0,0.0,0.0,777504.9
80,5,30110.0,0.0,0.0,510887.7
80,6,75760.0,0.0,0.0,1417588.8
80,7,67993.0,0.0,0.0,1217015.1
80,8,50648.0,0.0,0.0,903193.25
80,9,73279.0,0.0,0.0,1280273.1
80,10,32544.0,0.0,0.0,560017.5
80,11,55385.0,0.0,0.0,978355.75
80,12,61814.0,0.0,0.0,1113271.6
80,13,68907.0,0.0,0.0,1234437.5
81,0,4924.0,18.0,310.0,265001.1
81,1,6688.0,0.0,0.0,325592.4
81,2,13791.0,0.0,0.0,361106.16
81,3,29733.0,0.0,0.0,545398.7
81,4,42653.0,0.0,0.0,777457.75
81,5,30110.0,0.0,0.0,510856.62
81,6,75760.0,0.0,0.0,1417530.8
81,7,67993.0,0.0,0.0,1216972.1
81,8,50648.0,0.0,0.0,903161.25
81,9,73279.0,0.0,0.0,1280227.8
81,10,32544.0,0.0,0.0,559997.7
81,11,55385.0,0.0,0.0,978321.1
81,12,61814.0,0.0,0.0,1113232.2
81,13,68907.0,0.0,0.0,1234393.8
82,0,4919.0,17.0,289.0,265006.1
82,1,6688.0,0.0,0.0,325565.3
82,2,13791.0,0.0,0.0,361078.97
82,3,29733.0,0.0,0.0,545365.5
82,4,42653.0,0.0,0.0,777410.7
82,5,30110.0,0.0,0.0,510825.53
82,6,75760.0,0.0,0.0,1417472.8
82,7,67993.0,0.0,0.0,1216929.0
82,8,50648.0,0.0,0.0,903129.3
82,9,73279.0,0.0,0.0,1280182.5
82,10,32544.0,0.0,0.0,559977.9
82,11,55385.0,0.0,0.0,978286.5
82,12,61814.0,0.0,0.0,1113192.9
82,13,68907.0,0.0,0.0,1234350.1
83,0,4909.0,18.0,278.0,265004.12
83,1,6688.0,0.0,0.0,325538.22
83,2,13791.0,0.0,0.0,361051.8
83,3,29733.0,0.0,0.0,545332.4
83,4,42653.0,0.0,0.0,777363.56
83,5,30110.0,0.0,0.0,510794.47
83,6,75760.0,0.0,0.0,1417414.8
83,7,67993.0,0.0,0.0,1216886.0
83,8,50648.0,0.0,0.0,903097.4
83,9,73279.0,0.0,0.0,1280137.1
83,10,32544.0,0.0,0.0,559958.0
83,11,55385.0,0.0,0.0,978251.9
83,12,61814.0,0.0,0.0,1113153.5
83,13,68907.0,0.0,0.0,1234306.5
84,0,4913.0,18.0,264.0,265001.12
84,1,6698.0,0.0,0.0,325511.12
84,2,13287.0,0.0,0.0,357427.62
84,3,29858.0,0.0,0.0,545298.25
84,4,42833.0,0.0,0.0,777315.5
84,5,30229.0,0.0,0.0,510762.44
84,6,76303.0,0.0,0.0,1417342.9
84,7,68513.0,0.0,0.0,1216822.1
84,8,51034.0,0.0,0.0,903053.4
84,9,73827.0,0.0,0.0,1280068.9
84,10,32784.0,0.0,0.0,559931.2
84,11,55804.0,0.0,0.0,978194.25
84,12,62289.0,0.0,0.0,1113106.0
84,13,69432.0,0.0,0.0,1234241.8
85,0,4910.0,15.0,250.0,264999.16
85,1,6698.0,0.0,0.0,325484.03
85,2,13287.0,0.0,0.0,357400.47
85,3,29858.0,0.0,0.0,545265.1
85,4,42833.0,0.0,0.0,777268.4
85,5,30229.0,0.0,0.0,510731.34
85,6,76303.0,0.0,0.0,1417285.0
85,7,68513.0,0.0,0.0,1216779.1
85,8,51034.0,0.0,0.0,903021.44
85,9,73827.0,0.0,0.0,1280023.5
85,10,32784.0,0.0,0.0,559911.4
85,11,55804.0,0.0,0.0,978159.6
85,12,62289.0,0.0,0.0,1113066.8
85,13,69432.0,0.0,0.0,1234198.1
86,0,4905.0,11.0,248.0,264988.2
86,1,6698.0,0.0,0.0,325456.94
86,2,13287.0,0.0,0.0,357373.3
86,3,29858.0,0.0,0.0,545232.06
86,4,42833.0,0.0,0.0,777221.3
86,5,30229.0,0.0,0.0,510700.3
86,6,76303.0,0.0,0.0,1417227.0
86,7,68513.0,0.0,0.0,1216736.1
86,8,51034.0,0.0,0.0,902989.5
86,9,73827.0,0.0,0.0,1279978.2
86,10,32784.0,0.0,0.0,559891.56
86,11,55804.0,0.0,0.0,978125.0
86,12,62289.0,0.0,0.0,1113027.2
86,13,69432.0,0.0,0.0,1234154.5
87,0,4897.0,16.0,238.0,264979.2
87,1,6698.0,0.0,0.0,325429.88
87,2,13287.0,0.0,0.0,357346.16
87,3,29858.0,0.0,0.0,545198.94
87,4,42833.0,0.0,0.0,777174.25
87,5,30229.0,0.0,0.0,510669.25
87,6,76303.0,0.0,0.0,1417169.1
87,7,68513.0,0.0,0.0,1216693.1
87,8,51034.0,0.0,0.0,902957.5
87,9,73827.0,0.0,0.0,1279933.0
87,10,32784.0,0.0,0.0,559871.75
87,11,55804.0,0.0,0.0,978090.4
87,12,62289.0,0.0,0.0,1112988.0
87,13,69432.0,0.0,0.0,1234110.9
88,0,4891.0,18.0,227.0,264972.22
88,1,6698.0,0.0,0.0,325402.78
88,2,13287.0,0.0,0.0,357319.0
88,3,29858.0,0.0,0.0,545165.8
88,4,42833.0,0.0,0.0,777127.2
88,5,30229.0,0.0,0.0,510638.2
88,6,76303.0,0.0,0.0,1417111.2
88,7,68513.0,0.0,0.0,1216650.1
88,8,51034.0,0.0,0.0,902925.56
88,9,73827.0,0.0,0.0,1279887.6
88,10,32784.0,0.0,0.0,559851.9
88,11,55804.0,0.0,0.0,978055.75
88,12,62289.0,0.0,0.0,1112948.6
88,13,69432.0,0.0,0.0,1234067.2
89,0,4887.0,13.0,223.0,264963.25
